Index,Layout,Net Power (MW),Net Heat (MW),T_info
3201,GTaAC-1HT1TH1aHE,-7.724192113383735,7.724192113383837,1
3202,GTaAC-1HTH1TaH1HE,-8.761391170017001,8.761391153379943,1
3203,GTaAC-1T1A1ATaHE,-8.903656184563754,8.903656184564152,0
3204,GTaAC-1T1A1AaHE,-8.9212900864756,8.921290086475565,1
3205,GTaAC-1T1A1HaTHE,-7.756741437836011,7.756741437836379,1
3206,GTaAC-1T1AC1AaHE,-8.694293563317057,8.694293563317384,1
3207,GTaAC-1T1CH1aHE,-7.635072403528089,7.6350724035277775,1
3208,GTaAC-1T1H1ATaHE,-8.878626071525316,8.878626071525105,0
3209,GTaAC-1T1H1AaHE,-8.861373667185113,8.861373667184957,1
3210,GTaAC-1T1H1CTaHE,-8.090697781326389,8.09069778132603,1
3211,GTaAC-1T1H1HTaHE,-7.864911600946868,7.864911600947112,1
3212,GTaAC-1T1H1HaHE,-7.8864488956683445,7.8864488956682575,1
3213,GTaAC-1T1HTaH1HE,-7.7619632674921375,7.761963267492387,1
3214,GTaAC-1T1HTaH1THE,-7.668686429911791,7.668686433971464,1
3215,GTaAC-1T1T1ACaHE,-7.778000854429994,7.778000854305711,1
3216,GTaAC-1T1TH1HaHE,-7.860469697498542,7.860469697498612,1
3217,GTaAC-1T1TaH1HE,-7.715122643663164,7.71512264366363,1
3218,GTaAC-1T1aHT1HE,-7.676178279557724,7.676178279557992,1
3219,GTaAC-1T1aHTH1E,-7.652009031673187,7.6520090275703705,1
3220,GTaAC-1TC1H1aHE,-8.106303548298426,8.106303548298378,1
3221,GTaAC-1TH1HT1HaHE,-7.657108237047606,7.6571082370475905,1
3222,GTaAC-1THT1H1aHE,-7.718583753944399,7.718583753943917,1
3223,GTaAC-1TaH1HTHC1E,-7.418680749524712,7.4186807539512705,1
3224,GTaAC-1TaH1T1HE,-7.692025405958602,7.69202540595844,1
3225,GTaAC-1a1CH1HE,-8.362929250568422,8.362929296438013,1
3226,GTaAC-1a1HT1CHE,-7.9427210081226916,7.942721008797456,1
3227,GTaAC-1aH1H1THE,-7.953596908757066,7.953596908756915,1
3228,GTaAC-1aH1THTH1E,-8.87935166683632,8.879351664386824,1
3229,GTaAC-1aHT1H1HE,-7.7112064891654795,7.711206489165902,1
3230,GTaAC-1aHT1HCH1E,-8.101067617230491,8.101067625357066,1
3231,GTaAC1C1ACaH-1E,-8.312462521415707,8.31246252141602,1
3232,GTaAC1CaH-1HT1HE,-7.6838908009961395,7.6838908009953535,1
3233,GTaAC1HCTCa-1A1HE,-7.750350773858366,7.750350773858074,1
3234,GTaAC1T1ACaH-1HE,-7.572418068505627,7.572418104578592,1
3235,GTaAC1TaC-1H1HE,-7.607941678049657,7.607941678049469,1
3236,GTaAC1TaHT-1AC1E,-7.341444787450473,7.34144478752182,1
3237,GTaACA-1A1TaH1E,-7.700177750624503,7.700177724161409,1
3238,GTaACA-1C1TH1aHE,-7.538160689400783,7.538160689400938,1
3239,GTaACA-1T1Ta1HE,-9.047364578227223,9.047364578226741,0
3240,GTaACA-1a1C1HE,-8.790594211239204,8.790594211238776,1
3241,GTaACA-1a1HT1HE,-8.390141988490532,8.390141995487586,1
3242,GTaACAC-1H1TH1aHE,-7.858310824312943,7.858310824312519,1
3243,GTaACAC-1T1H1aHE,-7.6045290160512256,7.604529017214436,1
3244,GTaACAC-1a1CH1HE,-7.612192215195101,7.612192340071941,1
3245,GTaACAC-1a1H1THE,-8.731094497277569,8.731094497277399,1
3246,GTaACAC-1a1T1HE,-7.64185733147927,7.641857466223594,1
3247,GTaACAC-1aH1C1HE,-8.994890261236685,8.994890261236545,1
3248,GTaACAC-1aH1H1HE,-8.727875504041826,8.72787552224359,1
3249,GTaACAT-1H1aH1HE,-8.619631767800811,8.619631767801133,1
3250,GTaACATC-1a1H1HE,-8.498982416271307,8.498982416270842,1
3251,GTaACATCa-1H1H1HE,-7.687186978802296,7.687186978838153,0
3252,GTaACAaT-1H1H1E,-9.32430176828053,9.324301815593001,1
3253,GTaACHCa-1H1H1E,-7.7960479528106665,7.79604794578211,1
3254,GTaACHTa-1H1H1HE,-7.928455027149349,7.928455027149528,1
3255,GTaACHTa-1HTH1H1E,-6.850465409678308,6.8504654096944035,1
3256,GTaACHTa1T-1ACH1HE,-7.6837809098438195,7.683780909843638,1
3257,GTaACHTaHCTHE,-7.9353240667320195,7.9353240409907775,1
3258,GTaACHTaTHCHE,-7.797664145796479,7.797664180554849,1
3259,GTaACHa-1H1H1HE,-7.790048602953551,7.790048602953218,1
3260,GTaACHa-1HT1H1E,-7.78704274571688,7.787042731286917,1
3261,GTaACHa-1HT1H1HE,-7.803087135879494,7.803087135879304,1
3262,GTaACHaC-1H1H1E,-7.7863570601693635,7.786357052714564,1
3263,GTaACHaHTCE,-7.776693097294938,7.776693103263319,1
3264,GTaACT-1A1H1aHE,-8.220673815004247,8.220673815004256,1
3265,GTaACT-1A1HTaH1E,-7.73838901123758,7.738389004730374,1
3266,GTaACT-1A1T1AaHE,-8.81305128901256,8.813051289012744,1
3267,GTaACT-1A1TaH1HE,-7.729827469721956,7.729827469721943,1
3268,GTaACT-1ACaH1HTH1E,-7.957138292298691,7.957138280937959,1
3269,GTaACT-1C1H1aHE,-7.428465298985645,7.428465298986088,1
3270,GTaACT-1C1a1HE,-7.808094344315363,7.80809434431513,1
3271,GTaACT-1C1aH1HE,-7.278952033634578,7.278952032590514,1
3272,GTaACT-1CH1aH1E,-8.221877839474654,8.221877837097802,1
3273,GTaACT-1H1CH1aHE,-7.206247186635134,7.2062471949540745,1
3274,GTaACT-1H1HTaH1E,-7.7326996782580695,7.732699670838732,1
3275,GTaACT-1T1H1aHE,-7.9788978678463955,7.978897867846314,1
3276,GTaACT-1Ta1H1HE,-8.799237088127903,8.79923709001616,1
3277,GTaACT-1TaH1H1HE,-7.702388984286443,7.702388984286543,1
3278,GTaACT-1aCH1H1E,-8.510031818128132,8.510031811558493,1
3279,GTaACT-1aH1TH1E,-7.667260018128783,7.667260016095482,1
3280,GTaACT-1aT1H1HE,-7.725243590946167,7.7252435909463655,1
3281,GTaACTACa-1H1T1HE,-8.7839387954692,8.78393879546915,1
3282,GTaACTAaHTHE,-8.805536400555276,8.805536400555747,1
3283,GTaACTCAaHCHE,-8.691891448884592,8.691891467310914,1
3284,GTaACTCHa-1H1H1E,-7.841039690908199,7.841039683653228,1
3285,GTaACTCHaHCE,-7.79957306269878,7.79957305268649,1
3286,GTaACTCHaHCHE,-7.877327173925379,7.8773271739258615,1
3287,GTaACTCHaHTHE,-7.72037929496627,7.72037926976962,1
3288,GTaACTCaHTHE,-7.761248919678591,7.761248919549,1
3289,GTaACa-1H1CH1HE,-7.888093422232039,7.8880934222321955,1
3290,GTaATC-1H1aH1HE,-8.00218245923279,8.00218239821329,1
3291,GTaATCACHaTHE,-7.7820240921646615,7.782024092166237,0
3292,GTaATCHa-1H1H1E,-7.780320079914894,7.7803200727803405,0
3293,GTaCAC-1H1aH1E,-8.503012253966764,8.503012256475344,1
3294,GTaCACACAaHE,-9.08941611078892,9.089416110789779,1
3295,GTaCATCAaHE,-8.98749831330297,8.987498313282106,1
3296,GTaCATCHaTHE,-7.684401547783127,7.684401554291446,0
3297,GTaCHACaHE,-7.020378142794702,7.020378145140548,1
3298,GTaCHTaACACTHE,-8.00504785330252,8.00504785330363,1
3299,GTaCHTaTACHE,-7.771993499814711,7.771993500172913,1
3300,GTaCTAC-1aH1H1E,-8.916554575886028,8.916554570870593,1
3301,GTaCTACaCHE,-7.653402245128729,7.653402259586029,1
3302,GTaH1T1TaAC-1HE,-7.7811744777733365,7.781174470324394,1
3303,GTaH1TaAC-1A1CHE,-7.80327613860726,7.803276129815586,1
3304,GTaH1TaAC-1AC1HE,-7.479735758937816,7.479735759829108,1
3305,GTaH1TaACH-1T1E,-7.778451443671817,7.778451436096806,1
3306,GTaH1TaACT-1H1E,-8.563458293086756,8.563458276161809,1
3307,GTaH1TaATC-1H1E,-8.612435519889305,8.612435505746495,0
3308,GTaHAC-1H1aH1HE,-7.368673988072449,7.368673988072447,1
3309,GTaHAC-1HTC1a1HE,-7.372577532057675,7.372577532057945,1
3310,GTaHAC-1aH1H1HE,-7.422986635490402,7.42298663549041,1
3311,GTaHAC-1aHT1HTH1E,-7.334345407726621,7.334345391368654,1
3312,GTaHACHTaTHE,-7.935317277169233,7.93531727716884,1
3313,GTaHACTHaHE,-7.4907336216445275,7.490733621644326,1
3314,GTaHACTaHTHE,-7.477215635337673,7.477215635337911,1
3315,GTaHACTaTHE,-7.3147073392879065,7.3147073392879145,1
3316,GTaHACa-1H1H1HE,-7.501285963947961,7.501285963947948,1
3317,GTaHT1ACa-1H1THE,-7.240845366980964,7.240845367449578,1
3318,GTaHT1ACaHT-1H1E,-7.376827858628461,7.376827859120395,1
3319,GTaHT1TaAC-1ACH1E,-7.665991612364362,7.665991560820107,1
3320,GTaHT1TaAC-1CH1E,-7.534969734286937,7.534969736391872,1
3321,GTaHT1TaAC-1H1E,-7.588644196109294,7.588644198186852,1
3322,GTaHT1TaACH-1H1E,-7.7861755227396285,7.786175508411124,1
3323,GTaHT1aAC-1AC1HE,-7.7105286558576935,7.710528655869097,1
3324,GTaHT1aAC-1C1THE,-7.684191089822095,7.684191089847796,1
3325,GTaHT1aAC-1CH1E,-7.613607914439485,7.613607914480079,1
3326,GTaHT1aAC-1CH1HE,-7.839271504430437,7.83927150444293,1
3327,GTaHT1aAC-1TC1HE,-7.603100412118963,7.603100412133377,1
3328,GTaHT1aAC-1TCH1CE,-7.675218896344981,7.675218896202426,1
3329,GTaHT1aACAC-1H1E,-7.499780223151634,7.499780223191127,1
3330,GTaHTAC-1a1CH1HE,-7.500408260218911,7.500408260476239,1
3331,GTaHTAC1aHC-1H1E,-7.236590987510728,7.236590977921314,1
3332,GTaHTCaATCHE,-7.842011400082995,7.842011400094636,0
3333,GTaHTHTaAC-1H1H1HE,-7.710305685156264,7.7103056851559915,1
3334,GTaHTHTaACHCE,-7.790795931788767,7.790795926784102,1
3335,GTaHTa1HTAC-1AC1HE,-7.702654446847237,7.702654447333451,1
3336,GTaHTaAC-1C1H1E,-8.108860378814466,8.1088603788139,1
3337,GTaHTaAC-1HC1H1E,-7.722216452607781,7.722216452605929,1
3338,GTaHTaACT-1H1H1E,-7.646508655752556,7.64650865575299,1
3339,GTaHTaHACE,-7.376844415822297,7.3768444158223305,1
3340,GTaHTaTACE,-7.78396851617206,7.783968519477529,1
3341,GTaT1ACaH-1T1E,-7.766184929511017,7.766184936981626,1
3342,GTaT1HTaAC-1H1HE,-7.7732782723737825,7.773278272374004,1
3343,GTaT1T1AC-1aHE,-7.8254144307608495,7.82541443919852,1
3344,GTaT1T1TAC-1aHE,-7.532413857590966,7.532413886992402,1
3345,GTaTAC-1H1A1HaHE,-7.777374332859231,7.7773743330628315,1
3346,GTaTAC-1H1C1aHE,-8.179330017586894,8.179330018267807,1
3347,GTaTAC-1H1aH1HE,-7.711594337660182,7.711594340603299,1
3348,GTaTAC-1HT1H1aHE,-7.655229776365164,7.655229776565034,1
3349,GTaTAC-1T1H1aHE,-7.76448206848739,7.7644820697095955,1
3350,GTaTAC-1a1CH1HE,-8.736831221376626,8.736831223847851,1
3351,GTaTAC-1a1H1HE,-8.71455605763811,8.714556060581126,1
3352,GTaTAC-1aH1H1HE,-8.060111752330542,8.060111754554555,1
3353,GTaTAC-1aH1HT1E,-8.643322534935804,8.64332253795819,1
3354,GTaTAC-1aH1TH1HE,-8.840486705242558,8.840486708660647,1
3355,GTaTAC-1aT1H1HE,-7.839434900319233,7.839434919587899,1
3356,GTaTACACHTaHE,-7.942204753499838,7.942204753626872,1
3357,GTaTACACTa-1H1H1E,-7.590589655242765,7.590589655501697,1
3358,GTaTACATCHaHE,-7.784474043104042,7.784474048047613,0
3359,GTaTACATCTHaHE,-8.001189819737661,8.001189819981777,1
3360,GTaTACATaCHE,-8.737117360926622,8.73711747534968,1
3361,GTaTACTCAaHE,-8.800487842860159,8.80048784295433,1
3362,GTaTACTHaCHE,-7.8248399727285145,7.824839972938515,1
3363,GTaTACa-1HTH1H1HE,-7.701350608360491,7.701350615188639,1
3364,GTaTATCHCaHE,-7.86623308717393,7.866233087406061,0
3365,GTaTATCaHTHE,-7.198155192702176,7.198155228097679,1
3366,GTaTHACHaCHE,-7.492279053718575,7.492279054037925,1
3367,GTaTHACaHTHE,-7.38602327849806,7.38602328119858,1
3368,GTaTHT1aATC-1H1HE,-7.724776707867529,7.724776707880899,0
3369,GTaTHTaAC-1AC1H1E,-7.733328665375592,7.73332866537575,1
3370,GTaTHTaTACACHE,-8.013520461153051,8.013520461301074,1
3371,Ga-1H1HT1aACHE,-7.702754721397811,7.702754721409816,1
3372,Ga-1HT1A1HTaACHE,-7.479261091488145,7.479261091519419,1
3373,Ga1HTHaACT-1AC1CHE,-7.504777922592262,7.504777885254003,1
3374,Ga1HTaAC-1AT1HCE,-7.724043765887222,7.724043765887365,0
3375,Ga1HTaAC-1H1THE,-7.791535636937825,7.791535636937212,1
3376,Ga1HTaAC-1HC1HTE,-7.7673731131828925,7.7673731131828205,1
3377,Ga1HTaAC-1T1HTE,-7.804547284241499,7.804547284241419,1
3378,Ga1HTaAC-1T1HTHE,-7.8119483007716815,7.811948300772228,1
3379,Ga1HTaAC-1TAC1HE,-7.812808017402534,7.812808017402236,1
3380,Ga1HTaAC-1TH1HE,-7.788849423112345,7.78884942311202,1
3381,GaCHT1TaAC-1AC1HE,-7.716935247395258,7.716935247421909,1
3382,GaCHT1aAC-1AT1CHE,-7.822953904280609,7.822953904291403,1
3383,GaCHTHTaACTHE,-7.6352672651814615,7.635267265181847,1
3384,GaCHTHTaATCHE,-7.916690666069943,7.916690643902973,0
3385,GaCHTaHTACE,-7.3812763583620775,7.381276358616777,1
3386,GaCTHTaAC-1CH1H1E,-7.447436653464806,7.447436653465189,1
3387,GaCTHTaTACHE,-8.015930447235963,8.015930447446532,1
3388,GaH1HTaAC-1AC1HE,-7.758418247632898,7.758418247632723,1
3389,GaH1TCTaAC-1A1THE,-7.740572004197104,7.740572002162765,1
3390,GaH1TaAC-1A1THE,-7.704678893994639,7.704678886173706,1
3391,GaH1TaAC-1AC1CHE,-7.8234567461091,7.823456739041418,1
3392,GaH1TaAC-1AC1HTE,-7.701469066885414,7.701469059073586,1
3393,GaH1TaAC-1ACH1THE,-7.8536284808820325,7.8536284726461325,1
3394,GaH1TaAC-1C1HE,-7.729637022088936,7.729637013910525,1
3395,GaH1TaAC-1H1AE,-8.478260753899708,8.478260732489742,1
3396,GaH1TaAC-1H1CTHE,-7.897184127100387,7.897184118801001,1
3397,GaH1TaAC-1HAC1HE,-7.692945202653762,7.692945194890853,1
3398,GaH1TaAC-1HT1ATE,-8.524000530179134,8.524000535038448,1
3399,GaH1TaAC-1HTA1E,-7.715956419764072,7.715956404522009,1
3400,GaH1TaAC-1TAC1CHE,-7.409594158854671,7.409594160539325,1
3401,GaH1TaAC-1TC1CHE,-7.716861103490379,7.716861094678573,1
3402,GaH1TaAC-1TH1CHE,-7.958134659027067,7.95813465502239,1
3403,GaH1TaACT-1AC1HE,-7.707943904355682,7.7079438964105655,1
3404,GaH1TaHAC-1AC1HE,-7.779586458227229,7.779586449418396,1
3405,GaH1TaHTAC-1H1E,-7.472989779973096,7.472989770415735,1
3406,GaH1TaHTHAC-1H1E,-7.359967940090502,7.359967930708486,1
3407,GaHCTaACHCE,-7.801543276401023,7.801543268944975,1
3408,GaHT1HTaAC-1CH1E,-7.577441871065435,7.577441864506747,1
3409,GaHT1TaAC-1A1HE,-7.631907804342159,7.631907804368105,1
3410,GaHT1TaAC-1ACH1E,-7.705535267518656,7.705535267518908,1
3411,GaHT1TaAC-1AH1HE,-7.7946988750005435,7.794698861266065,1
3412,GaHT1TaAC-1CH1E,-7.679326666818895,7.679326666818969,1
3413,GaHT1TaAC-1H1CE,-7.768105321799509,7.7681053336048835,1
3414,GaHT1TaACH-1A1E,-7.702689044810985,7.702689044836618,1
3415,GaHT1TaACH-1TAC1HE,-7.816885328092696,7.8168853140102845,1
3416,GaHT1TaACT-1ACH1E,-7.738529634833138,7.73852963492243,1
3417,GaHT1TaACT-1H1CHE,-7.928405266764227,7.928405268616073,1
3418,GaHT1aAC-1A1HTE,-7.708184304871106,7.708184304882966,1
3419,GaHT1aAC-1C1THE,-7.678469626749769,7.67846962676156,1
3420,GaHT1aAC-1HT1THE,-7.80336633454242,7.803366334556102,1
3421,GaHT1aAC-1T1CHE,-7.740962170980137,7.740962171035554,1
3422,GaHT1aAC-1TCH1HE,-7.747741931404145,7.747741931415021,1
3423,GaHT1aAC-1TH1HTE,-7.916928802400743,7.916928801909384,1
3424,GaHT1aACH-1THCH1E,-7.873599222266646,7.873599222278434,1
3425,GaHT1aACHC-1H1E,-7.604923008261032,7.604923008272369,1
3426,GaHT1aACHC-1HT1E,-7.49947017943511,7.49947017945616,1
3427,GaHT1aACT-1CH1E,-7.240855892699379,7.240855892728299,1
3428,GaHT1aATC-1H1AE,-8.48806873386887,8.488068734244633,0
3429,GaHT1aTAC-1AC1HE,-7.70960108788001,7.70960108808573,1
3430,GaHT1aTAC-1TA1E,-7.711117367801557,7.711117370866108,1
3431,GaHTH1T1aAC-1HE,-7.670211926177572,7.670211926128693,1
3432,GaHTH1TaAC-1A1HE,-7.856555334425811,7.856555326347254,1
3433,GaHTH1TaAC-1HT1HE,-7.794492143148799,7.79449212760761,1
3434,GaHTH1TaACH-1H1E,-7.936166607297463,7.936166581420251,1
3435,GaHTHCTaACHE,-7.690398042712644,7.690398044969786,1
3436,GaHTHTaAC-1C1CH1E,-7.730224214179545,7.730224214179285,1
3437,GaHTHTaATCAE,-8.572583683496115,8.572583683495782,0
3438,GaHTHTaATCTE,-7.349729070107085,7.349729070106499,0
3439,GaHTHTaCTACHE,-7.786648923771217,7.786648916371632,1
3440,GaHTHTaTACTE,-7.805375293157125,7.805375313069761,1
3441,GaHTa1HTAC-1T1CHE,-7.801304320940045,7.801304321297139,1
3442,GaHTa1TAC-1H1ACHE,-7.832627855163282,7.8326278556459545,1
3443,GaHTa1TAC-1THC1HE,-7.839713047629774,7.839713048101839,1
3444,GaHTaAC-1C1H1E,-8.101108986431026,8.101108986431278,1
3445,GaHTaAC-1T1H1E,-8.137934136521945,8.137934136521448,1
3446,GaHTaAC1C-1CH1E,-7.835954929457041,7.835954929457162,1
3447,GaHTaAC1HC-1T1HE,-7.2820327048677544,7.282032685319405,1
3448,GaHTaAC1HC-1TH1E,-7.953266132932262,7.953266132931993,1
3449,GaHTaACH1CH-1H1E,-7.701879285093236,7.701879285093252,1
3450,GaHTaACHC-1H1HTAC1E,-8.177213383520206,8.177213383939248,1
3451,GaHTaACTC-1H1H1E,-7.908152061873591,7.9081520618739765,1
3452,GaHTaCTACE,-7.69790668970441,7.697906694175845,1
3453,GaHTaHACATCHE,-7.717949617276695,7.717949616178956,1
3454,GaHTaHACHCHE,-6.975749512415828,6.97574951241589,1
3455,GaHTaHTAC-1HT1H1E,-7.8578446888709665,7.857844689094241,1
3456,GaHTaHTATCHE,-7.789961340451755,7.789961340644352,0
3457,GaHTaHTHACE,-7.369221462158291,7.3692214624272365,1
3458,GaHTaTACHCTE,-7.851155115023846,7.851155115249399,1
3459,GaHTaTCACHE,-7.810167535851369,7.810167536193773,1
3460,GaTH1T1HTaACT-1E,-7.847635704144108,7.847635704143864,1
3461,GaTH1TaAC-1H1AE,-8.802923212865785,8.802923196046873,1
3462,GaTH1TaAC-1TH1E,-7.731727324203538,7.731727324203927,1
3463,GaTH1TaHAC-1ACH1CE,-7.397916312647516,7.397916303204749,1
3464,GaTHT1TaAC-1AC1HE,-7.724576625644939,7.724576625670761,1
3465,GaTHT1aHTAC-1H1E,-7.384160434730012,7.384160434991036,1
3466,GaTHT1aTAC-1A1HE,-7.717855388214478,7.717855388437573,1
3467,GaTHTa1ATC-1H1E,-7.783404161842512,7.783404166137978,0
3468,GaTHTa1TACT-1H1HE,-7.742481102970421,7.742481103430502,1
3469,GaTHTaAC-1C1A1HE,-7.729389623043683,7.729389623044089,1
3470,GaTHTaAC-1CH1H1E,-7.821299741899216,7.821299741899013,1
3471,GaTHTaAC-1H1H1CHE,-7.991953050596371,7.991953050597086,1
3472,GaTHTaAC-1H1H1HE,-7.686360004900302,7.6863600049005,1
3473,GaTHTaACT-1H1H1E,-7.820297347512573,7.82029734751292,1
3474,GaTHTaACTHCE,-7.71755585848728,7.7175558584875095,1
3475,GaTHTaATCACHE,-7.989614857350368,7.989614857349135,0
3476,GaTHTaTAC-1H1H1HE,-7.80388549485807,7.803885495066606,1
3477,GaTHTaTACHTE,-8.104095010925837,8.10409501122968,1
3478,GaTHTaTACTCHE,-7.777666663694939,7.777666686446823,1
3479,GaTHTaTHACHE,-7.851831695660167,7.851831695890322,1
3480,G-1H1T1aACaHE,-7.62292373281223,7.622923732848488,1
3481,G-1T1A1HTaACaHE,-7.6886905602994,7.68869056029896,1
3482,G-1T1H1TaACaHE,-7.726108831627623,7.726108831627183,1
3483,G-1T1T1TaACHTaHE,-7.893708077843457,7.893708081465102,1
3484,G-1TH1T1aACTaHE,-7.5729372715577785,7.572937271607805,1
3485,G1A1TaAC-1AaCHE,-8.652551494762633,8.652551494762351,1
3486,G1A1TaACAT-1aHE,-8.356899364428575,8.356899364428225,1
3487,G1A1TaHTaAC-1HE,-7.78053253700315,7.780532537003316,1
3488,G1AaHTaAC-1T1CHE,-8.833902855237755,8.833902855238062,1
3489,G1C1HTaAC-1TaHE,-7.602716644775031,7.602716644775025,1
3490,G1C1HTaACaH-1TE,-7.756556436071626,7.756556436071485,1
3491,G1C1HTaACaH-1THE,-7.896184665218561,7.8961846652187075,1
3492,G1C1THTaACaH-1HE,-7.740887914219938,7.740887914220076,1
3493,G1C1TaAC-1ACaHE,-8.261722609043233,8.261722609042808,1
3494,G1C1TaAC-1TaHE,-7.258518132924264,7.258518138385791,1
3495,G1C1aTHTaAC-1ATAE,-7.6474808728015855,7.647480872802015,1
3496,G1C1aTHTaAC-1TCHE,-7.654672851594232,7.654672851593945,1
3497,G1CHTaAC-1aHT1HE,-7.574875758392104,7.574875758391937,1
3498,G1CHTaHTaAC-1H1HE,-7.545001710543066,7.545001690684925,1
3499,G1CTaHTaAC-1HT1CHE,-7.882872171921065,7.882872171921484,1
3500,G1CTaHTaAC-1T1THE,-7.227285802657402,7.227285802656084,1
3501,G1CaH1TaAC-1ACHE,-8.738013079205693,8.738013082420744,1
3502,G1CaHTHTaAC-1T1HE,-7.472480145928055,7.4724801186222285,0
3503,G1CaHTaAC-1A1CHE,-7.670193505953389,7.670193505953923,1
3504,G1CaHTaAC-1AC1THE,-8.756432733554796,8.75643273355408,1
3505,G1CaHTaAC-1T1HAE,-7.575885757752887,7.575885757753093,1
3506,G1H1HTaAC-1HTaHE,-7.764261786760159,7.764261786760177,1
3507,G1H1HTaACa-1CHE,-7.752622201645761,7.752622201646078,1
3508,G1H1HTaACaH-1HE,-7.762961725585635,7.7629617255856616,1
3509,G1H1HTaHTaAC-1HE,-7.853190281357473,7.853190281357273,1
3510,G1H1THTaAC-1aCHE,-7.778053300309254,7.77805330030895,1
3511,G1H1TaAC-1ATaHE,-8.500993906934195,8.500993906934399,0
3512,G1H1TaAC-1CHaHE,-7.582131448480815,7.58213145004015,1
3513,G1H1TaAC-1CaHE,-8.546220827286396,8.546220800086513,1
3514,G1H1TaAC-1TaCHE,-7.620228220970372,7.620228220936872,1
3515,G1H1TaAC-1TaTHE,-7.673194119216997,7.673194094688695,1
3516,G1H1TaACATaH-1TE,-8.798944012243492,8.79894401224376,0
3517,G1H1TaACT-1AaCHE,-8.286136524102476,8.286136550525102,1
3518,G1H1TaACT-1aHE,-8.648932348431554,8.648932325511687,1
3519,G1H1TaACTa-1ATCHE,-7.853172014548807,7.853172014548932,1
3520,G1H1TaACTaH-1ATE,-7.464356423988385,7.464356423988599,0
3521,G1H1TaACTaH-1TCE,-7.749668442349486,7.749668414964307,1
3522,G1H1TaACaH-1HAE,-7.665993077572783,7.665993077572733,1
3523,G1H1TaACaH-1TAE,-7.6517315277926,7.6517315277928635,1
3524,G1H1TaACaH-1THE,-7.654986368917023,7.654986359255351,1
3525,G1H1TaACaT-1ACHE,-7.703909943039834,7.703909943039958,1
3526,G1H1TaTACaH-1THE,-7.778972168842655,7.7789721697423015,1
3527,G1HTC1aACaH-1TE,-7.696743783924462,7.69674378344493,1
3528,G1HTH1TaACa-1HE,-7.7512774691728294,7.751277469172388,1
3529,G1HTHaATCa-1H1HE,-7.82768169524106,7.827681695288245,0
3530,G1HTaAC-1AT1aHE,-7.837345760565072,7.8373457605654,1
3531,G1HTaAC-1H1aTHE,-7.718513627104506,7.718513627104316,1
3532,G1HTaAC-1T1aHE,-7.700081073289452,7.7000810732893274,1
3533,G1HTaAC-1aH1CHE,-8.690388693585383,8.690388695085206,1
3534,G1HTaAC-1aHT1TACHE,-7.761065568188045,7.761065568188526,1
3535,G1HTaACA-1T1aHE,-8.713756052314132,8.713756052313988,0
3536,G1HTaACACa-1H1HE,-7.765574068438886,7.765574068438161,1
3537,G1HTaACAa-1HT1HTE,-8.976126029240378,8.976126029295072,1
3538,G1HTaACAaH-1T1HE,-9.037000270977925,9.037000270977556,1
3539,G1HTaACH-1aH1HE,-7.817188434333084,7.8171884343332385,1
3540,G1HTaACTa-1A1HE,-7.623746565375609,7.623746565375086,1
3541,G1HTaACTaH-1H1TE,-7.749822985146504,7.749822985146817,1
3542,G1HTaACTaH-1T1THE,-7.685992255838352,7.685992223346371,1
3543,G1HTaACTaH-1TH1CTE,-7.458522194737526,7.458522251809761,1
3544,G1HTaACa-1CTAC1HTE,-7.73776443005483,7.737764430269324,1
3545,G1HTaACa-1H1TACE,-7.651363212620567,7.651363212620862,1
3546,G1HTaACa-1T1CHE,-7.635095931318125,7.635095931318134,1
3547,G1HTaACa-1TH1CTAE,-7.465802140504107,7.4658021405043975,1
3548,G1HTaACaH-1T1CHE,-7.759640515209911,7.759640515210196,1
3549,G1HTaACaH-1T1CTHE,-7.803615451413212,7.803615451413538,1
3550,G1HTaATC-1a1HTE,-8.774919415749839,8.774919418754033,0
3551,G1T1ACTaHTaAC-1ACHE,-7.829337294536158,7.829337294536982,1
3552,G1T1HTaACa-1HTE,-7.864020248685141,7.864020248685468,1
3553,G1T1HTaACaH-1ACE,-7.808511525649803,7.808511525649946,1
3554,G1T1TaAC-1AaHTE,-8.659900476445758,8.659900476445843,1
3555,G1T1TaAC-1HaHTE,-7.7101882809185325,7.710188265463118,1
3556,G1T1TaAC-1aHCE,-7.68036784653991,7.680367819293917,1
3557,G1T1TaACHTaH-1AE,-7.623157666673022,7.62315766669634,1
3558,G1T1TaACT-1AaHE,-8.645358538900688,8.645358549208245,1
3559,G1T1TaACTaHT-1AE,-7.662514441955593,7.6625144421019815,1
3560,G1T1TaACaH-1ACE,-7.67690040529343,7.676900377478849,1
3561,G1T1TaACaH-1TCE,-7.85924218046693,7.859242182692368,1
3562,G1T1TaACaHT-1AE,-7.70859640312604,7.7085963273990155,1
3563,G1T1TaATCaH-1TAE,-7.706393848977255,7.706393857931927,0
3564,G1T1TaHTaAC-1HE,-7.881403077689845,7.881403077689827,1
3565,G1T1aACTaH-1AE,-7.549998869285667,7.549998869323969,1
3566,G1T1aACTaH-1CTE,-7.627375119769056,7.627375119706962,1
3567,G1TAC1TaACaH-1HE,-7.683528575756503,7.683528575756762,1
3568,G1TH1HTaACaH-1HE,-7.399016126843635,7.399016129805967,1
3569,G1TH1TaAC-1AaHE,-8.153537669898169,8.153537646005985,1
